일시,평균기온
2023-03-31,11.935384675930074
2023-04-01,11.90966675891643
2023-04-02,11.871820241288567
2023-04-03,11.922621864573747
2023-04-04,11.899402034650421
2023-04-05,11.93987425668759
2023-04-06,11.92412674375621
2023-04-07,11.907655928941569
2023-04-08,11.948049408085325
2023-04-09,12.013085223570574
2023-04-10,12.106995426150327
2023-04-11,12.118019928586309
2023-04-12,12.117770484146353
2023-04-13,12.085547064112731
2023-04-14,12.041427087668094
2023-04-15,12.08617901957586
2023-04-16,12.05712528417376
2023-04-17,12.091971689782941
2023-04-18,12.070799027164703
2023-04-19,12.049096571840353
2023-04-20,12.084445017390083
2023-04-21,12.144615750131665
2023-04-22,12.233834402167382
2023-04-23,12.240334696554507
2023-04-24,12.23572241763644
2023-04-25,12.199291780676042
2023-04-26,12.151114654147495
2023-04-27,12.191954150093474
2023-04-28,12.159127531056676
2023-04-29,12.190335627678824
2023-04-30,12.16565443059019
2023-05-01,12.140568586396496
2023-05-02,12.172654324870726
2023-05-03,12.229678727742582
2023-05-04,12.315863276066242
2023-05-05,12.319437689914235
2023-05-06,12.31200389342732
2023-05-07,12.272852379354942
2023-05-08,12.222051426435863
2023-05-09,12.260360685019286
2023-05-10,12.225094079429269
2023-05-11,12.25394922115952
2023-05-12,12.226998996515796
2023-05-13,12.199725058507179
2023-05-14,12.229700750088337
2023-05-15,12.284690369140328
2023-05-16,12.368912712165523
2023-05-17,12.37059491043969
2023-05-18,12.361336391646383
2023-05-19,12.320425241123749
2023-05-20,12.26792741606899
2023-05-21,12.304600328096607
2023-05-22,12.267755742649184
2023-05-23,12.295089189343903
2023-05-24,12.266671546868263
2023-05-25,12.237982532222642
2023-05-26,12.266593621408326
2023-05-27,12.320267311945182
2023-05-28,12.403220664191315
2023-05-29,12.403679135204596
2023-05-30,12.393240538168214
2023-05-31,12.35119140150742
2023-06-01,12.297596181039902
2023-06-02,12.333210840553221
2023-06-03,12.295345749305431
2023-06-04,12.32169509052956
2023-06-05,12.292328444553018
2023-06-06,12.262724276327171
2023-06-07,12.29045285446353
2023-06-08,12.343275512158451
2023-06-09,12.425408186976687
2023-06-10,12.425075253231576
2023-06-11,12.41387347998208
2023-06-12,12.371088388772003
2023-06-13,12.316783464451955
2023-06-14,12.351713734475746
2023-06-15,12.313188665165692
2023-06-16,12.338901569025811
2023-06-17,12.30892118671246
2023-06-18,12.278725173456106
2023-06-19,12.305883017029219
2023-06-20,12.358155297640794
2023-06-21,12.439757226726462
2023-06-22,12.43891247837067
2023-06-23,12.427217146379895
2023-06-24,12.383956101130973
2023-06-25,12.329192199533965
2023-06-26,12.363679863500083
2023-06-27,12.324727975408093
2023-06-28,12.350029284647093
2023-06-29,12.319651988844214
2023-06-30,12.289073219569957
2023-07-01,12.315861959615209
2023-07-02,12.367778302219522
2023-07-03,12.449036989218756
2023-07-04,12.447861241847697
2023-07-05,12.435846717215817
2023-07-06,12.392277864579448
2023-07-07,12.337217134749066
2023-07-08,12.371418558021418
2023-07-09,12.332190639129271
2023-07-10,12.357225763285944
2023-07-11,12.326591776932545
2023-07-12,12.29576547297997
2023-07-13,12.322315507639122
2023-07-14,12.374001659218324
2023-07-15,12.455038365855456
2023-07-16,12.453648555919903
2023-07-17,12.441427604101925
2023-07-18,12.397659687312228
2023-07-19,12.342406993729933
2023-07-20,12.376423300388204
2023-07-21,12.337016867789867
2023-07-22,12.361879845629709
2023-07-23,12.331079853231001
2023-07-24,12.300093464487842
2023-07-25,12.326489124406436
2023-07-26,12.378026407623842
2023-07-27,12.458919555871413
2023-07-28,12.457391308117606
2023-07-29,12.445036856407485
2023-07-30,12.401140201521313
2023-07-31,12.34576336179015
2023-08-01,12.379659950457393
2023-08-02,12.3401380700783
2023-08-03,12.364889718033915
2023-08-04,12.333982366766627
2023-08-05,12.302892448528732
2023-08-06,12.329188271736845
2023-08-07,12.380629279310433
2023-08-08,12.461429585961481
2023-08-09,12.459811808169725
2023-08-10,12.44737101986054
2023-08-11,12.403391107907705
2023-08-12,12.347933980798716
2023-08-13,12.381753145851405
2023-08-14,12.342156603473716
2023-08-15,12.366836252542859
2023-08-16,12.335859470510917
2023-08-17,12.304702598028081
2023-08-18,12.330933855176204
2023-08-19,12.382312599690799
2023-08-20,12.463052864138316
2023-08-21,12.461377185782997
2023-08-22,12.448880562160253
2023-08-23,12.404846806478645
2023-08-24,12.349337756188012
2023-08-25,12.383106850102362
2023-08-26,12.343462022569271
2023-08-27,12.368095108761885
2023-08-28,12.337073424700478
2023-08-29,12.305873251794635
2023-08-30,12.33206275299865
2023-08-31,12.383401230958162
2023-09-01,12.464102665114732
2023-09-02,12.46238954150263
2023-09-03,12.449856808254605
2023-09-04,12.405788230938697
2023-09-05,12.350245601063513
2023-09-06,12.383982313140498
2023-09-07,12.344306258794893
2023-09-08,12.368909232001364
2023-09-09,12.337858509051214
2023-09-10,12.306630333042145
2023-09-11,12.332792829983108
2023-09-12,12.384105266892202
2023-09-13,12.464781588854244
2023-09-14,12.463044248772226
2023-09-15,12.450488162829377
2023-09-16,12.40639706578382
2023-09-17,12.350832719433201
2023-09-18,12.384548489637766
2023-09-19,12.344852240393507
2023-09-20,12.369435739031353
2023-09-21,12.338366236149215
2023-09-22,12.307119950067868
2023-09-23,12.333264982903094
2023-09-24,12.384560578632072
2023-09-25,12.465220660120538
2023-09-26,12.463467658844941
2023-09-27,12.450896470326217
2023-09-28,12.406790809397211
2023-09-29,12.351212418640994
2023-09-30,12.384914645388603
2023-10-01,12.345205335767739
2023-10-02,12.369776239878378
2023-10-03,12.338694591702096
2023-10-04,12.30743659353601
2023-10-05,12.333570332043797
2023-10-06,12.384855036301689
2023-10-07,12.46550461480597
2023-10-08,12.46374148517619
2023-10-09,12.45116052957064
2023-10-10,12.40704544993615
2023-10-11,12.351457976429408
2023-10-12,12.385151444398307
2023-10-13,12.345433688414824
2023-10-14,12.369996447435394
2023-10-15,12.338906944695529
2023-10-16,12.307641372129584
2023-10-17,12.333767806408101
2023-10-18,12.38504546697062
2023-10-19,12.465688253020467
2023-10-20,12.463918573215699
2023-10-21,12.451331301072765
2023-10-22,12.407210130204898
2023-10-23,12.351616782732433
2023-10-24,12.385304586253566
2023-10-25,12.345581367866995
2023-10-26,12.370138859322443
2023-10-27,12.339044276905764
2023-10-28,12.307773805849541
2023-10-29,12.33389551636159
2023-10-30,12.385168621649242
2023-10-31,12.465807014905915
2023-11-01,12.464033098994115
2023-11-02,12.451441741841473
2023-11-03,12.407316631671742
2023-11-04,12.351719485408017
2023-11-05,12.385403625636634
2023-11-06,12.3456768746232
2023-11-07,12.370230959456734
2023-11-08,12.339133091928632
2023-11-09,12.307859452937333
2023-11-10,12.333978108511095
2023-11-11,12.385248267826782
2023-11-12,12.465883820191097
2023-11-13,12.464107164718476
2023-11-14,12.45151316572216
2023-11-15,12.407385507940441
2023-11-16,12.351785904935271
2023-11-17,12.385467676051734
2023-11-18,12.345738640429794
2023-11-19,12.370290522144316
2023-11-20,12.339190530080058
2023-11-21,12.307914842332492
2023-11-22,12.334031522226892
2023-11-23,12.385299776333545
2023-11-24,12.465933491445556
2023-11-25,12.464155064253418
2023-11-26,12.45155935673289
2023-11-27,12.407430051368157
2023-11-28,12.351828859547462
2023-11-29,12.38550909851972
2023-11-30,12.345778585403487
2023-12-01,12.370329042324329
2023-12-02,12.339227676287228
2023-12-03,12.307950663574934
2023-12-04,12.334066065764652
2023-12-05,12.385333087740959
2023-12-06,12.465965614671369
2023-12-07,12.464186041678774
2023-12-08,12.45158922922724
2023-12-09,12.407458858343189
2023-12-10,12.351856639009087
2023-12-11,12.385535887118222
2023-12-12,12.345804418481874
2023-12-13,12.370353953964962
2023-12-14,12.339251699356788
2023-12-15,12.307973829767782
2023-12-16,12.334088405644648
2023-12-17,12.38535463078178
2023-12-18,12.4659863892954
2023-12-19,12.464206075294607
2023-12-20,12.451608548265828
2023-12-21,12.407477488292724
2023-12-22,12.351874604448625
2023-12-23,12.385553211750109
2023-12-24,12.345821125163022
