일시,평균기온
2023-04-06,-3.107160277852204
2023-04-07,-3.1270528291074804
2023-04-08,-3.119288308798757
2023-04-09,-3.0621616589181486
2023-04-10,-3.092755444962231
2023-04-11,-3.015729370536914
2023-04-12,-3.0246109901757627
2023-04-13,-2.9781651139290095
2023-04-14,-3.05631053102733
2023-04-15,-3.0941577797799544
2023-04-16,-3.0520477858745596
2023-04-17,-3.141172472829483
2023-04-18,-3.155303224058948
2023-04-19,-3.0793798987594165
2023-04-20,-3.1058509864302244
2023-04-21,-3.1680163472625535
2023-04-22,-3.118873928706558
2023-04-23,-3.0345355409732084
2023-04-24,-3.0367628933335866
2023-04-25,-3.1299829585703893
2023-04-26,-3.1229882977321752
2023-04-27,-3.1673164463653483
2023-04-28,-3.239325553545061
2023-04-29,-3.2125538438338297
2023-04-30,-3.1990487329904704
2023-05-01,-3.1412489583504115
2023-05-02,-3.1271303103308488
2023-05-03,-3.039972047027727
2023-05-04,-3.112868968175745
2023-05-05,-3.1081848727020622
2023-05-06,-3.053511013965434
2023-05-07,-3.1135231444199842
2023-05-08,-3.064101818224273
2023-05-09,-2.968181136472641
2023-05-10,-3.0285526063801385
2023-05-11,-3.054742204584417
2023-05-12,-3.0319005772716463
2023-05-13,-2.984117764929936
2023-05-14,-3.002016034150071
2023-05-15,-3.1187756610754835
2023-05-16,-3.115840831572309
2023-05-17,-3.1890397391786562
2023-05-18,-3.3000580902555106
2023-05-19,-3.2807880088661774
2023-05-20,-3.2478785413547873
2023-05-21,-3.2357228188127287
2023-05-22,-3.196362011473676
2023-05-23,-3.082064425001645
2023-05-24,-3.13223834893172
2023-05-25,-3.124901766850108
2023-05-26,-3.074521012047806
2023-05-27,-3.1103359794529655
2023-05-28,-3.050222590785521
2023-05-29,-2.9593109707225382
2023-05-30,-3.0229224319384844
2023-05-31,-3.0017250556889024
2023-06-01,-2.9992696150227585
2023-06-02,-2.9658838820227986
2023-06-03,-3.009407066320475
2023-06-04,-3.109432330277884
2023-06-05,-3.095277357335706
2023-06-06,-3.184694171035638
2023-06-07,-3.2790265954445386
2023-06-08,-3.2441531970333433
2023-06-09,-3.223190246749794
2023-06-10,-3.2526946828196817
2023-06-11,-3.2005047295300115
2023-06-12,-3.0856084975835794
2023-06-13,-3.1114740372338576
2023-06-14,-3.1359047712388057
2023-06-15,-3.1013070172161723
2023-06-16,-3.1306558412565435
2023-06-17,-3.109529421335653
2023-06-18,-3.0414397532080524
2023-06-19,-3.0811494814380413
2023-06-20,-3.0299221644655057
2023-06-21,-3.031450510987325
2023-06-22,-2.9860340423835554
2023-06-23,-3.04891936947706
2023-06-24,-3.1084193814914096
2023-06-25,-3.0767705207700216
2023-06-26,-3.1627956538592095
2023-06-27,-3.2038932872562036
2023-06-28,-3.143159956128538
2023-06-29,-3.1532737200687717
2023-06-30,-3.1976083439608805
2023-07-01,-3.150085929861471
2023-07-02,-3.0568392933425486
2023-07-03,-3.070823768010304
2023-07-04,-3.137485223342625
2023-07-05,-3.119237052045604
2023-07-06,-3.1604109759943144
2023-07-07,-3.1972521307618433
2023-07-08,-3.1537932328049916
2023-07-09,-3.16070139427808
2023-07-10,-3.1107419910815644
2023-07-11,-3.1004624099692077
2023-07-12,-3.0279967007976354
2023-07-13,-3.0941330135274647
2023-07-14,-3.1163676921198054
2023-07-15,-3.0719312014353637
2023-07-16,-3.1402930324759653
2023-07-17,-3.128065641819274
2023-07-18,-3.0476181352533387
2023-07-19,-3.087040328428901
2023-07-20,-3.1156761723528263
2023-07-21,-3.0846277108446616
2023-07-22,-3.0191634463932995
2023-07-23,-3.038239612933502
2023-07-24,-3.1319059958885016
2023-07-25,-3.1212363710162436
2023-07-26,-3.182653166339452
2023-07-27,-3.2603747295061694
2023-07-28,-3.2291215575137886
2023-07-29,-3.214416518743009
2023-07-30,-3.190845684223998
2023-07-31,-3.162394120530742
2023-08-01,-3.0657659250431015
2023-08-02,-3.1200160248844386
2023-08-03,-3.12873427034867
2023-08-04,-3.0826212651899425
2023-08-05,-3.1315193462967734
2023-08-06,-3.0960251541014614
2023-08-07,-3.0120769559235683
2023-08-08,-3.062786315672973
2023-08-09,-3.0593920007447695
2023-08-10,-3.0452549251614367
2023-08-11,-2.99693662322318
2023-08-12,-3.032238701113621
2023-08-13,-3.1250809099866395
2023-08-14,-3.1104666748813106
2023-08-15,-3.1876366434091197
2023-08-16,-3.2690321993720075
2023-08-17,-3.232830416375504
2023-08-18,-3.217961549085484
2023-08-19,-3.226605424044625
2023-08-20,-3.1849967573956346
2023-08-21,-3.080242810380538
2023-08-22,-3.116827198300969
2023-08-23,-3.139272109717784
2023-08-24,-3.101602438848484
2023-08-25,-3.140548963013426
2023-08-26,-3.1197492668398015
2023-08-27,-3.047663151622206
2023-08-28,-3.0884045858076363
2023-08-29,-3.0575976569607795
2023-08-30,-3.051176854028082
2023-08-31,-3.0015351270369433
2023-09-01,-3.0530857997940477
2023-09-02,-3.1225959707658353
2023-09-03,-3.096753491733643
2023-09-04,-3.177068534647877
2023-09-05,-3.2293472161090033
2023-09-06,-3.1768318523090575
2023-09-07,-3.17959869847567
2023-09-08,-3.207063128963501
2023-09-09,-3.163872029953343
2023-09-10,-3.068822707606001
2023-09-11,-3.092952746440183
2023-09-12,-3.1438575350141513
2023-09-13,-3.118214245350902
2023-09-14,-3.160685143916396
2023-09-15,-3.177614384733636
2023-09-16,-3.123369705151993
2023-09-17,-3.142229269227504
2023-09-18,-3.103311840479887
2023-09-19,-3.092656242077078
2023-09-20,-3.0271920077115624
2023-09-21,-3.085828303803627
2023-09-22,-3.126610043860746
2023-09-23,-3.089871323641966
2023-09-24,-3.1611459483153848
2023-09-25,-3.173691372974
2023-09-26,-3.1046987949153926
2023-09-27,-3.1298297743711827
2023-09-28,-3.15442251628005
2023-09-29,-3.1200983458532003
2023-09-30,-3.043989193401135
2023-10-01,-3.0670046456858002
2023-10-02,-3.142449922953397
2023-10-03,-3.1249950808530227
2023-10-04,-3.1801235147917617
2023-10-05,-3.2324774398200806
2023-10-06,-3.190928519651669
2023-10-07,-3.1904358972703553
2023-10-08,-3.1639253746758276
2023-10-09,-3.1415620728481697
2023-10-10,-3.05724691924801
2023-10-11,-3.1114006693649663
2023-10-12,-3.135232885771324
2023-10-13,-3.0940292091454586
2023-10-14,-3.151312528581688
2023-10-15,-3.1378129457068553
2023-10-16,-3.0615189548160204
2023-10-17,-3.100280046875087
2023-10-18,-3.105716360342945
2023-10-19,-3.083874822421869
2023-10-20,-3.0236273592267584
2023-10-21,-3.055519295097506
2023-10-22,-3.1384022619573955
2023-10-23,-3.1213404635646804
2023-10-24,-3.189513600030868
2023-10-25,-3.2553723411776434
2023-10-26,-3.2150972284698325
2023-10-27,-3.2082761972767226
2023-10-28,-3.204099337635205
2023-10-29,-3.170475015962105
2023-10-30,-3.0754611265026326
2023-10-31,-3.118115512722662
2023-11-01,-3.1442997491048983
2023-11-02,-3.1064633360139426
2023-11-03,-3.153574431524197
2023-11-04,-3.140047235153905
2023-11-05,-3.068152529673964
2023-11-06,-3.1056315377846646
2023-11-07,-3.0892928282725878
2023-11-08,-3.07586513151197
2023-11-09,-3.019974932522632
2023-11-10,-3.063975326636222
2023-11-11,-3.135974353009599
2023-11-12,-3.11264820737627
2023-11-13,-3.186814408661144
2023-11-14,-3.240451340913528
2023-11-15,-3.191301144236235
2023-11-16,-3.1924791767356067
2023-11-17,-3.2062105281931093
2023-11-18,-3.1680572710208055
2023-11-19,-3.0751200699344565
2023-11-20,-3.106980561255196
2023-11-21,-3.1501216298437154
2023-11-22,-3.1202154029527094
2023-11-23,-3.1660551005278093
2023-11-24,-3.1739938717750293
2023-11-25,-3.1136717239920726
2023-11-26,-3.138282750710439
2023-11-27,-3.1103118575220114
2023-11-28,-3.09718465494432
2023-11-29,-3.0336923566236513
2023-11-30,-3.0856270770435836
2023-12-01,-3.1377674794661345
2023-12-02,-3.1062209867937844
2023-12-03,-3.1771724188792256
2023-12-04,-3.2042558572395383
2023-12-05,-3.1428675258146868
2023-12-06,-3.1593522091878685
2023-12-07,-3.177218948755971
2023-12-08,-3.1426534462950806
2023-12-09,-3.061165862472499
2023-12-10,-3.0889142154781353
2023-12-11,-3.1514868305069013
2023-12-12,-3.1287964299836744
2023-12-13,-3.181431010062957
2023-12-14,-3.2164492997086644
2023-12-15,-3.16708203733445
2023-12-16,-3.176532041308512
2023-12-17,-3.1518751917973877
2023-12-18,-3.1321809203985715
2023-12-19,-3.0555095506350174
2023-12-20,-3.107449251743359
2023-12-21,-3.1435438551424797
2023-12-22,-3.1068074151121374
2023-12-23,-3.168759382257659
2023-12-24,-3.1724629324485543
