일시,평균기온
2023-06-02,-1.8130995591670036
2023-06-03,-1.8621852025502368
2023-06-04,-1.903040820068922
2023-06-05,-1.9340838512024807
2023-06-06,-1.8853330270086646
2023-06-07,-1.873418555382165
2023-06-08,-1.8301569237137716
2023-06-09,-1.7760741659492374
2023-06-10,-1.7506487945588614
2023-06-11,-1.7739489809568783
2023-06-12,-1.779210123692774
2023-06-13,-1.786920447768555
2023-06-14,-1.710597278805588
2023-06-15,-1.756435523879017
2023-06-16,-1.7945845190057284
2023-06-17,-1.8235656842703414
2023-06-18,-1.7779958039086732
2023-06-19,-1.76684200805733
2023-06-20,-1.7264007174023792
2023-06-21,-1.6758493221646817
2023-06-22,-1.6520724363781771
2023-06-23,-1.6738196711577547
2023-06-24,-1.6787131301300706
2023-06-25,-1.685894878773412
2023-06-26,-1.614564505155558
2023-06-27,-1.6573690745777196
2023-06-28,-1.6929896383236398
2023-06-29,-1.7200447651362596
2023-06-30,-1.677447181686304
2023-07-01,-1.6670044356435665
2023-07-02,-1.629198531201634
2023-07-03,-1.5819468262200196
2023-07-04,-1.5597104659452228
2023-07-05,-1.580007135953252
2023-07-06,-1.5845574206322404
2023-07-07,-1.591245674078204
2023-07-08,-1.5245803991156162
2023-07-09,-1.5645509674278417
2023-07-10,-1.5978095772678953
2023-07-11,-1.6230655629767743
2023-07-12,-1.5832453328181495
2023-07-13,-1.573467265603419
2023-07-14,-1.5381239392208772
2023-07-15,-1.4939554684062264
2023-07-16,-1.4731587613482273
2023-07-17,-1.4921005205893025
2023-07-18,-1.4963305244699574
2023-07-19,-1.5025580524437294
2023-07-20,-1.4402517048595966
2023-07-21,-1.4775748215947984
2023-07-22,-1.50862701118488
2023-07-23,-1.5322024099015696
2023-07-24,-1.494977392441696
2023-07-25,-1.4858206742845692
2023-07-26,-1.4527784664605283
2023-07-27,-1.411490990230286
2023-07-28,-1.392039686284061
2023-07-29,-1.40971589838507
2023-07-30,-1.4136470052526768
2023-07-31,-1.4194444188687403
2023-08-01,-1.3612109385815219
2023-08-02,-1.396060890719545
2023-08-03,-1.4250519690387624
2023-08-04,-1.4470575399114294
2023-08-05,-1.4122575564633788
2023-08-06,-1.4036816990723888
2023-08-07,-1.3727897533946483
2023-08-08,-1.334194314679029
2023-08-09,-1.3160003509129365
2023-08-10,-1.332494502514502
2023-08-11,-1.3361466857266846
2023-08-12,-1.3415425794061746
2023-08-13,-1.2871146962302593
2023-08-14,-1.3196543139849979
2023-08-15,-1.346720037225932
2023-08-16,-1.367259256687476
2023-08-17,-1.3347253046115415
2023-08-18,-1.3266924745646396
2023-08-19,-1.29780984113081
2023-08-20,-1.2617298927447738
2023-08-21,-1.2447109869649908
2023-08-22,-1.2601010739500127
2023-08-23,-1.263492989194141
2023-08-24,-1.2685140732562528
2023-08-25,-1.2176420724159416
2023-08-26,-1.2480234820775737
2023-08-27,-1.273290681389229
2023-08-28,-1.2924602217472274
2023-08-29,-1.2620437402251872
2023-08-30,-1.2545185846198352
2023-08-31,-1.2275135692251304
2023-09-01,-1.1937841585741713
2023-09-02,-1.1778634295922088
2023-09-03,-1.19222231793624
2023-09-04,-1.1953713898909202
2023-09-05,-1.2000426144311418
2023-09-06,-1.1524931831839909
2023-09-07,-1.1808585104950493
2023-09-08,-1.204445678479169
2023-09-09,-1.2223358550591479
2023-09-10,-1.1938980391087668
2023-09-11,-1.1868475226661575
2023-09-12,-1.1615970787508185
2023-09-13,-1.1300640861035256
2023-09-14,-1.115169698952345
2023-09-15,-1.1285654618632728
2023-09-16,-1.131487965164464
2023-09-17,-1.1358326357921515
2023-09-18,-1.0913877858324847
2023-09-19,-1.1178698131479126
2023-09-20,-1.1398876518187564
2023-09-21,-1.156582840726984
2023-09-22,-1.1299940002871962
2023-09-23,-1.1233872531580382
2023-09-24,-1.099776413704935
2023-09-25,-1.0702958405127911
2023-09-26,-1.0563606749723198
2023-09-27,-1.0688569078772632
2023-09-28,-1.0715680427632552
2023-09-29,-1.075607928733441
2023-09-30,-1.0340639893969867
2023-10-01,-1.0587867696647786
2023-10-02,-1.0793387024043897
2023-10-03,-1.0949177308406317
2023-10-04,-1.0700566919660992
2023-10-05,-1.0638648675348563
2023-10-06,-1.0417862142923966
2023-10-07,-1.014223518268531
2023-10-08,-1.0011848591690757
2023-10-09,-1.0128409740040465
2023-10-10,-1.0153549369889387
2023-10-11,-1.0191103722281278
2023-10-12,-0.9802770498458823
2023-10-13,-1.003356480245397
2023-10-14,-1.02253913012002
2023-10-15,-1.037075641043855
2023-10-16,-1.0138291864421656
2023-10-17,-1.008025328472828
2023-10-18,-0.9873784960507709
2023-10-19,-0.9616079699354357
2023-10-20,-0.9494072178081183
2023-10-21,-0.9602787179703615
2023-10-22,-0.9626087678727121
2023-10-23,-0.9660987453655797
2023-10-24,-0.929798244420645
2023-10-25,-0.9513426023092624
2023-10-26,-0.9692462389571461
2023-10-27,-0.9828090317929384
2023-10-28,-0.9610713781194952
2023-10-29,-0.9556302966291295
2023-10-30,-0.9363215091760345
2023-10-31,-0.9122257003184264
2023-11-01,-0.9008081010557814
2023-11-02,-0.9109468382893544
2023-11-03,-0.9131053579212041
2023-11-04,-0.9163476178944311
2023-11-05,-0.8824138199211411
2023-11-06,-0.9025242635657811
2023-11-07,-0.9192332207213705
2023-11-08,-0.9318865696762774
2023-11-09,-0.9115588791717677
2023-11-10,-0.9064570344584147
2023-11-11,-0.8883986727799998
2023-11-12,-0.8658678408546525
2023-11-13,-0.8551822331323619
2023-11-14,-0.8646366475340331
2023-11-15,-0.8666352013354552
2023-11-16,-0.8696463136462748
2023-11-17,-0.8379240100777284
2023-11-18,-0.8566950464850275
2023-11-19,-0.8722881120688749
2023-11-20,-0.8840920635348242
2023-11-21,-0.8650819877488442
2023-11-22,-0.8602973820380118
2023-11-23,-0.8434075791563495
2023-11-24,-0.8223391895085181
2023-11-25,-0.8123377688013245
2023-11-26,-0.8211531130558741
2023-11-27,-0.8230025009414667
2023-11-28,-0.8257979420517163
2023-11-29,-0.7961421174711076
2023-11-30,-0.8136620394780265
2023-12-01,-0.8282128200549861
2023-12-02,-0.8392234704689103
2023-12-03,-0.8214447239615724
2023-12-04,-0.8169568001707698
2023-12-05,-0.8011590634556638
2023-12-06,-0.7814573137347532
2023-12-07,-0.7720954118362665
2023-12-08,-0.7803139607174023
2023-12-09,-0.782024268383632
2023-12-10,-0.7846184932750849
2023-12-11,-0.7568936557591166
2023-12-12,-0.7732449504037113
2023-12-13,-0.7868222116935426
2023-12-14,-0.7970919671398625
2023-12-15,-0.7804639291917322
2023-12-16,-0.7762534763453814
2023-12-17,-0.761476334472042
2023-12-18,-0.7430517123659383
2023-12-19,-0.7342875913936872
2023-12-20,-0.7419488374987033
2023-12-21,-0.7435294834246574
2023-12-22,-0.7459359927880308
2023-12-23,-0.720015548248289
2023-12-24,-0.7352752783076757
