일시,평균기온
2023-04-17,-1.0618325709627348
2023-04-18,-1.0455691001642846
2023-04-19,-1.029554727471925
2023-04-20,-1.013785637595105
2023-04-21,-0.9982580736798569
2023-04-22,-0.9829683364137551
2023-04-23,-0.9679127831445878
2023-04-24,-0.9530878270125244
2023-04-25,-0.9384899360955763
2023-04-26,-0.9241156325681462
2023-04-27,-0.9099614918724651
2023-04-28,-0.8960241419027198
2023-04-29,-0.8823002622016773
2023-04-30,-0.8687865831696131
2023-05-01,-0.8554798852853567
2023-05-02,-0.8423769983392675
2023-05-03,-0.8294748006779588
2023-05-04,-0.8167702184605898
2023-05-05,-0.8042602249265491
2023-05-06,-0.7919418396743538
2023-05-07,-0.779812127951594
2023-05-08,-0.7678681999557526
2023-05-09,-0.7561072101457337
2023-05-10,-0.7445263565639364
2023-05-11,-0.7331228801687119
2023-05-12,-0.7218940641770446
2023-05-13,-0.7108372334173014
2023-05-14,-0.6999497536918946
2023-05-15,-0.6892290311497057
2023-05-16,-0.6786725116681228
2023-05-17,-0.6682776802445417
2023-05-18,-0.6580420603971876
2023-05-19,-0.6479632135751143
2023-05-20,-0.6380387385772395
2023-05-21,-0.6282662709802787
2023-05-22,-0.6186434825754412
2023-05-23,-0.609168080813754
2023-05-24,-0.5998378082598805
2023-05-25,-0.5906504420543064
2023-05-26,-0.5816037933837609
2023-05-27,-0.572695706959751
2023-05-28,-0.5639240605050817
2023-05-29,-0.5552867642482411
2023-05-30,-0.5467817604255301
2023-05-31,-0.538407022790817
2023-06-01,-0.5301605561328016
2023-06-02,-0.5220403957996725
2023-06-03,-0.5140446072310458
2023-06-04,-0.5061712854970714
2023-06-05,-0.4984185548445996
2023-06-06,-0.49078456825029937
2023-06-07,-0.4832675069806193
2023-06-08,-0.47586558015849045
2023-06-09,-0.4685770243366642
2023-06-10,-0.46140010307758605
2023-06-11,-0.4543331065397038
2023-06-12,-0.44737435107011203
2023-06-13,-0.4405221788034358
2023-06-14,-0.43377495726685816
2023-06-15,-0.4271310789911972
2023-06-16,-0.42058896112793975
2023-06-17,-0.4141470450721411
2023-06-18,-0.4078037960911004
2023-06-19,-0.40155770295872323
2023-06-20,-0.3954072775954847
2023-06-21,-0.38935105471390713
2023-06-22,-0.3833875914694672
2023-06-23,-0.3775154671168505
2023-06-24,-0.3717332826714709
2023-06-25,-0.3660396605761738
2023-06-26,-0.3604332443730452
2023-06-27,-0.3549126983802463
2023-06-28,-0.34947670737379893
2023-06-29,-0.3441239762742443
2023-06-30,-0.33885322983810096
2023-07-01,-0.33366321235404894
2023-07-02,-0.32855268734376686
2023-07-03,-0.32352043726735136
2023-07-04,-0.3185652632332483
2023-07-05,-0.31368598471262704
2023-07-06,-0.30888143925812905
2023-07-07,-0.3041504822269248
2023-07-08,-0.29949198650801195
2023-07-09,-0.2949048422536907
2023-07-10,-0.2903879566151517
2023-07-11,-0.28594025348211427
2023-07-12,-0.2815606732264517
2023-07-13,-0.2772481724497439
2023-07-14,-0.2730017237346966
2023-07-15,-0.2688203154003674
2023-07-16,-0.26470295126114146
2023-07-17,-0.2606486503893986
2023-07-18,-0.2566564468818155
2023-07-19,-0.2527253896292471
2023-07-20,-0.2488545420901331
2023-07-21,-0.2450429820673745
2023-07-22,-0.2412898014886279
2023-07-23,-0.23759410618996496
2023-07-24,-0.23395501570284524
2023-07-25,-0.23037166304435186
2023-07-26,-0.22684319451064014
2023-07-27,-0.22336876947354978
2023-07-28,-0.21994756018033218
2023-07-29,-0.21657875155644532
2023-07-30,-0.21326154101136902
2023-07-31,-0.20999513824739446
2023-08-01,-0.20677876507134232
2023-08-02,-0.20361165520916483
2023-08-03,-0.20049305412338728
2023-08-04,-0.19742221883334582
2023-08-05,-0.19439841773817856
2023-08-06,-0.19142093044252775
2023-08-07,-0.18848904758491153
2023-08-08,-0.18560207066872453
2023-08-09,-0.18275931189582695
2023-08-10,-0.17996009400268234
2023-08-11,-0.1772037500990052
2023-08-12,-0.17448962350887992
2023-08-13,-0.17181706761431334
2023-08-14,-0.1691854457011833
2023-08-15,-0.16659413080754687
2023-08-16,-0.1640425055742719
2023-08-17,-0.16152996209795636
2023-08-18,-0.1590559017861004
2023-08-19,-0.15661973521449674
2023-08-20,-0.1542208819868052
2023-08-21,-0.1518587705962782
2023-08-22,-0.14953283828960404
2023-08-23,-0.14724253093283554
2023-08-24,-0.1449873028793724
2023-08-25,-0.14276661683996525
2023-08-26,-0.14057994375471122
2023-08-27,-0.13842676266700962
2023-08-28,-0.1363065605994485
2023-08-29,-0.13421883243159208
2023-08-30,-0.1321630807796399
2023-08-31,-0.1301388158779294
2023-09-01,-0.12814555546225329
2023-09-02,-0.1261828246549642
2023-09-03,-0.12425015585183892
2023-09-04,-0.12234708861067572
2023-09-05,-0.12047316954159779
2023-09-06,-0.11862795219903684
2023-09-07,-0.11681099697537127
2023-09-08,-0.11502187099619327
2023-09-09,-0.11326014801718008
2023-09-10,-0.11152540832254493
2023-09-11,-0.10981723862504315
2023-09-12,-0.10813523196751003
2023-09-13,-0.10647898762590662
2023-09-14,-0.10484811101385057
2023-09-15,-0.10324221358860924
2023-09-16,-0.10166091275853267
2023-09-17,-0.10010383179190425
2023-09-18,-0.09857059972718758
2023-09-19,-0.09706085128464795
2023-09-20,-0.09557422677932752
2023-09-21,-0.09411037203535338
2023-09-22,-0.0926689383015581
2023-09-23,-0.09124958216839267
2023-09-24,-0.08985196548611205
2023-09-25,-0.08847575528421382
2023-09-26,-0.08712062369211074
2023-09-27,-0.08578624786101831
2023-09-28,-0.08447230988703874
2023-09-29,-0.08317849673542305
2023-09-30,-0.08190450016599307
2023-10-01,-0.08065001665970586
2023-10-02,-0.07941474734634282
2023-10-03,-0.07819839793330634
2023-10-04,-0.07700067863550704
2023-10-05,-0.07582130410632491
2023-10-06,-0.07465999336962789
2023-10-07,-0.07351646975283158
2023-10-08,-0.07239046082098437
2023-10-09,-0.07128169831186205
2023-10-10,-0.07018991807205663
2023-10-11,-0.0691148599940439
2023-10-12,-0.0680562679542151
2023-10-13,-0.0670138897518575
2023-10-14,-0.06598747704906978
2023-10-15,-0.06497678531159753
2023-10-16,-0.06398157375057506
2023-10-17,-0.0630016052651594
2023-10-18,-0.06203664638604307
2023-10-19,-0.06108646721983194
2023-10-20,-0.06015084139427503
2023-10-21,-0.05922954600433324
2023-10-22,-0.05832236155907408
2023-10-23,-0.05742907192937977
2023-10-24,-0.05654946429645631
2023-10-25,-0.055683329101131156
2023-10-26,-0.05483045999392751
2023-10-27,-0.05399065378590328
2023-10-28,-0.05316371040024301
2023-10-29,-0.052349432824591244
2023-10-30,-0.05154762706411599
2023-10-31,-0.05075810209529105
2023-11-01,-0.0499806698203863
2023-11-02,-0.04921514502265492
2023-11-03,-0.04846134532220711
2023-11-04,-0.04771909113255955
2023-11-05,-0.04698820561785047
2023-11-06,-0.04626851465070994
2023-11-07,-0.04555984677077551
2023-11-08,-0.04486203314384319
2023-11-09,-0.04417490752164413
2023-11-10,-0.04349830620223733
2023-11-11,-0.042832067991009054
2023-11-12,-0.04217603416226953
2023-11-13,-0.04153004842143791
2023-11-14,-0.04089395686780635
2023-11-15,-0.04026760795787449
2023-11-16,-0.03965085246924547
2023-11-17,-0.03904354346507492
2023-11-18,-0.03844553625906452
2023-11-19,-0.03785668838099166
2023-11-20,-0.03727685954276713
2023-11-21,-0.03670591160501264
2023-11-22,-0.03614370854415026
2023-11-23,-0.03559011641999596
2023-11-24,-0.035045003343849454
2023-11-25,-0.03450823944707284
2023-11-26,-0.033979696850150475
2023-11-27,-0.033459249632222736
2023-11-28,-0.032946773801086446
2023-11-29,-0.032442147263654755
2023-11-30,-0.03194524979686949
2023-12-01,-0.031455963019059
2023-12-02,-0.03097417036173473
2023-12-03,-0.030499757041819744
2023-12-04,-0.030032610034302614
2023-12-05,-0.029572618045310157
2023-12-06,-0.029119671485592597
2023-12-07,-0.028673662444414844
2023-12-08,-0.02823448466384766
2023-12-09,-0.027802033513452604
2023-12-10,-0.027376205965354686
2023-12-11,-0.02695690056969685
2023-12-12,-0.0265440174304704
2023-12-13,-0.02613745818171558
2023-12-14,-0.025737125964086737
2023-12-15,-0.025342925401776382
2023-12-16,-0.02495476257979269
2023-12-17,-0.02457254502158505
2023-12-18,-0.024196181667012293
2023-12-19,-0.02382558285064837
2023-12-20,-0.023460660280420324
2023-12-21,-0.02310132701657343
2023-12-22,-0.022747497450958536
2023-12-23,-0.022399087286636626
2023-12-24,-0.022056013517795778
